Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.31295794539301,7.884174101434,0.992372354148884,4.21961665627941,-0.960218525435906,2.46913051226517,3.1725360257917,1.09082821255603,2.53631610674002,5.77704620700121,-1.69751730640709,-11.4584912391916,-6.67263430990275,-9.5718068443221,-8.34173556496606,-2.1585014788615,-1.86894657937799,1.27996647714279,1.63264134497329,-0.241968818318796,1.20511638524026,2.13285251799644,..
Sao Tome and Principe,STP,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75951210.6852445,85171308.1654435,102085583.465275,114582561.627097,136450274.673234,142775597.255916,149146423.083742,188021190.592847,187820464.571058,196652514.267255,231489270.144529,250680845.747837,300554483.611626,346528329.183227,316066072.343754,345495614.979982,375614126.193877,412253809.728799,427425039.684339,472914469.91933
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,524.669872100335,577.628403970454,678.737963932546,745.320299910865,866.504995638803,883.097041341426,896.867791263475,1098.75521904166,1067.90805262233,1090.26076257543,1254.54159767468,1330.62011395181,1564.768547927,1770.46768807179,1584.77565743788,1700.09799666364,1813.80743359704,1953.5132573676,1987.57970166818,2157.84044569668
Sao Tome and Principe,STP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.509168491392771,4.47963280586636,1.58248969687659,4.55298974318102,6.27834925146476,0.384431866102091,5.13572881876063,-0.342908452043091,4.01364108375579,2.05078280401887,1.02158581635973,2.80554596764333,4.56240225630265,1.97731863125929,2.22623330931071,1.91077016859155,1.02033794510234,0.302078271457091,1.15503808250499
Saudi Arabia,SAU,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,4187777711.11111,4485777644.44444,5377268848.52944,7184863276.54536,9664067929.6561,14947491056.4605,45412971909.3794,46773303720.8932,64005623870.3227,74188363505.8532,80265732292.5833,111859726428.738,164541658298.596,184291888767.191,153238991868.875,129171602025.147,119624918956.209,103897892810.979,86962013010.5552,85695941760.0451,88256162068.9725,95344352823.6969,117630271802.48,132223268491.322,137087876662.216,132967901415.22,135174886488.652,143343036341.789,158662398744.993,165963557409.88,146775498080,161716960000,189514926213.333,184137469733.333,189605920240,215807655253.333,258742263040,328459700114.755,376900135727.637,415964583055.37,519796738640,429097899280,528207332640,671238840106.667,735974843360,746647127413.333,756350347333.333,654269902880,644935541440,688586244293.333,786521831573.333,792966838160,700117873249.269
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,777.267272584564,801.044739199234,921.335053209184,1177.72461185496,1511.67038084724,2227.00607314276,6437.41808944654,6304.11644700094,8202.77002047471,9038.87918664779,9282.66116630786,12241.2571459019,16977.9859320217,17871.9919950891,13944.9512846134,11039.2397953589,9632.53874648231,7919.65154739552,6304.25983754983,5932.29551042726,5856.38233879368,6085.9564651014,7246.01592028381,7883.2452680575,7932.09323262693,7485.54175585874,7421.28919382258,7690.57628428611,8335.80474237354,8551.67605908093,7419.16114403759,8007.95819422595,9171.33147630515,8684.64576229464,8695.39648348233,9609.96868647714,11185.1370411547,13791.454761932,15384.7383584183,16516.6317804658,20078.2600730401,16113.1437100059,19262.5476010256,23745.8805777495,25243.6019982366,24845.1246637862,24464.2125570307,20627.9269288204,19878.7638365016,20802.4663134648,23337.0175494347,23139.7979808237,20110.3161923744
Saudi Arabia,SAU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,2.02188249499365,52.2192518269489,15.292345280069,17.309188503222,18.2699733899579,10.5833396623242,-13.4082866920297,12.0311591447033,1.81199186536148,-10.0333612477126,5.90474964989389,-0.382042046591152,-4.18933165225178,-25.6141302774609,-21.161575772624,-10.1712160698683,-14.6087770824497,11.2854429084753,-10.8433484608659,8.42270246997234,-4.28954110190745,11.1665202987483,11.3126612183059,0.9189945965189,-4.0324842233283,-1.93214942550016,-2.06925274940758,0.50715434190856,-0.840942429621251,0.936930884232538,-5.72299520943008,3.22649326936822,-3.72119675359191,-5.50514947251813,8.01564385311802,4.80341103469091,2.54403675947441,-0.0736673000176751,-0.928187668429203,3.36069067534564,-4.78731859443883,2.0088817490159,6.70435297725483,2.20330023404694,-0.366653168771407,0.753966786699763,1.47706007191984,-0.603769618995187,-2.71382744999026,0.605723335699551,-1.32503213598616,-5.60869531475211
Senegal,SEN,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,6,6,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1003692374.55789,1058975265.58883,1085475573.48959,1122139637.25693,1188930567.71363,1210058396.0603,1246908373.74285,1246480958.51385,1309384830.19071,1245234806.89546,1297407828.60957,1339548823.66855,1620857277.19338,1863398448.32592,2099324949.84605,2830388404.87845,2869777812.41008,2938046307.22894,3280354339.39341,4084878667.85616,4510107330.12074,4095892072.29088,4013950868.45946,3569356462.07896,3485165160.57534,3818944603.0069,5392093507.64824,6487352282.67143,6418419798.13177,6366039352.62267,7390967034.67363,7255210700.97896,7769817869.31065,7367985694.79161,5034588159.28612,6326342962.93447,6559712550.65952,6041478436.08043,6505607633.36937,6632847740.26753,6046725378.19906,6539623162.79803,7037368538.17975,8810461468.01141,10133399582.9999,11069290804.0915,11739446873.7749,14005710262.3572,16853991176.9058,16145868284.5645,16121314670.9653,17814284622.1718,17660871725.9977,18918668644.1941,19797254643.1212,17774766636.0459,19040312815.1337,20996564751.5994,23116699808.1723,23306213742.3602,24910904235.857
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,312.99296284623,321.361239587783,320.501538911354,322.300733288525,332.081155350613,328.563169210907,329.053313388876,319.639351683498,326.195796522291,301.26716581992,304.734090601725,305.308046452665,358.367926406586,399.808623876607,437.615734435684,574.133229492047,567.44414096445,567.025662858367,618.155089174016,751.025344200663,807.805929534265,713.515228584508,679.210074169068,586.142900156769,555.190693083359,590.132970060231,808.329230691129,943.512497796083,905.709093375318,871.640961809009,982.017876322546,935.491959835352,972.4318335977,895.613284760677,595.030006772919,727.989657599257,735.981909160091,661.653759845214,695.952378128979,693.1804692591,617.155684127178,651.609874311563,684.323020325163,835.790593533104,937.402309565335,998.121554115451,1031.37992781889,1198.39281147582,1403.94938456653,1308.93780804914,1271.58328084525,1366.77450070807,1317.77980180538,1372.66577931902,1396.65733855586,1219.24941513302,1269.90329385985,1361.70197218375,1458.06909258145,1430.14825900162,1487.7573088192
Senegal,SEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,0.226676077861924,-2.83489581803586,-0.910624201423587,1.02333623276016,-1.49183303785966,-0.0146296763360994,-4.01291601380258,3.25997847745538,-9.2493912837875,5.39548209838878,-3.09977559347809,3.19953529293045,-8.37559610223005,1.23665441385971,4.64196857111983,6.17391621234187,-5.0142686762205,-6.21957297283129,4.39732241466632,1.30408521776511,2.29836619502979,4.91626846146343,-8.43381607145979,0.825542381766383,0.362883061399003,0.0452956723447073,3.08659876016574,-3.76799526133564,0.886150264811093,-3.68440778571626,-0.373928950136175,-1.65450310620334,-1.5556176150247,-2.81556046447126,2.68823253576021,-0.529322642724907,0.585338382289208,3.4412655798711,3.82924527354682,1.4589318259511,1.8333276252696,-2.34057471652108,3.01180762881084,2.04304977188046,1.67629783284258,-0.295754934546068,0.145326293364661,0.959376385677956,-8.19851458260246E-05,0.593291217967206,-1.43114690125601,1.1458521796627,-0.41452320589886,3.28413530203781,3.42150148451282,3.41182379733205,4.4411878629361,3.29534615117551,1.57049679945986,-1.82587406157577
Serbia,SRB,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16832598870.0565,21818007448.7896,25676487999.5941,19457979423.376,19388663551.0012,6875845986.52121,12960538723.7591,17120906918.3503,22482365321.7656,26141968161.0924,27683225959.2468,32482070360.3204,43170990616.4729,52194221468.5007,45162894380.9318,41819468691.8251,49258136128.9672,43309252921.0567,48394239474.6762,47062206677.6539,39655958842.5478,40692643373.0327,44179055279.8887,50640650221.4622,51475016532.1293,52960134078.6888
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2207.4505980581,2864.0847269944,3380.04141638289,2571.17271041453,2571.30403953333,914.785719885861,1727.28119565526,2283.84668494941,3005.42635224484,3502.80292389567,3720.47915467431,4382.61727851692,5848.47640545105,7101.04014116862,6169.11419477823,5735.42285659849,6809.15980400146,6015.94522756969,6755.07367461629,6600.05680854589,5588.98072768556,5765.20076202711,6292.54362926707,7252.40185773992,7411.55864879005,7666.24447595921
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.36958237907767,7.50788223373337,3.73355315095354,-9.09570351412837,6.47147291411601,7.06270732214276,6.47847678049133,4.61006584286503,9.28288774951476,5.84786986827727,5.52189240110543,6.87196980103251,6.10631700958608,-2.34092820223162,1.13680433834465,2.84500960707238,-0.198378899470342,3.39452352049253,-1.12639732710853,2.31101588882194,3.88118476026682,2.64598586238259,5.0675948814029,4.80942501440028,-0.449210715037765
Seychelles,SYC,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,12012012.012012,11592011.5920116,12642026.5718964,13923029.2643975,15393032.3541529,15603032.7955465,16443034.5611211,16632032.8140183,16074027.3496039,16452027.9927637,18432031.3616959,21965951.7213048,30645121.0129499,36896278.2235629,43134498.6929657,47803145.9560303,49278979.5471457,64526398.6585361,85552369.914184,127261099.24396,147357222.779802,154902869.02139,147912069.76575,146712850.509248,151313241.982492,168887539.130818,207850623.637094,249267039.782675,283828769.029925,304832867.393246,368584758.942457,374359556.084926,433667193.814795,473916819.453826,486451204.557142,508221508.221508,503068472.20266,562958836.519905,608369282.225727,622985493.682733,614879764.780006,622262057.191635,697518248.175182,705704816.042365,839319927.272727,919103254.545455,1016418229.25159,1033561654.0568,967199593.960157,847397850.094417,969936525.298729,1065826669.89742,1060226125.62616,1328157608.83087,1343007845.04468,1377495054.04127,1426651768.82189,1524486800.36049,1586008999.74841,1581380268.64289,1124937500
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,288.057842014677,270.279362820574,287.044788426874,308.19526439697,332.305003111975,328.484900958875,337.646246557856,333.233812466557,314.351064841473,314.179852817028,343.881182121191,401.608039515583,546.951061288794,648.53192405897,744.506941901819,806.23264447194,814.474737986674,1044.35306798524,1376.54657947199,2030.13590345467,2329.35335798995,2419.03441901133,2296.30772927437,2280.45155062171,2338.07565218555,2588.55280379525,3165.94503803531,3638.98801125089,4128.1182318366,4407.20093965686,5302.84372714198,5314.66312816659,6128.44556922114,6559.12999396324,6555.5044074812,6748.93110885887,6583.20101813288,7280.98962117856,7715.91814709341,7747.61215872072,7578.85105298845,7663.13708026446,8331.2619970042,8524.96123557779,10176.6587120064,11092.5107357824,12014.3998729502,12154.8299372808,11122.8620677142,9706.95605963959,10804.6844747547,12189.0951601357,12006.68296237,14765.6739800428,14700.3343408386,14745.3414620288,15068.6203494184,15906.0839118192,16390.8249080053,16198.5174764957,11425.0929292519
Seychelles,SYC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-7.5191989616706,5.57049276060928,7.37099843911847,3.29881865857679,-3.51426893340971,11.0923039403419,-1.9358396528948,4.98082575136432,-2.35080683662753,6.36334823645919,13.5324102714797,3.77720295244268,7.39993329199787,-0.524332917714645,0.819491965939051,13.9484048792945,-8.13668926815699,20.4421315251716,14.8042349096083,-5.1188392058183,-9.32459483909064,-1.69795274904249,-1.5900774528198,3.89424261255095,10.2281337567972,-0.79716111578486,0.0647958636209864,5.00431543692747,10.5364564074439,6.47216596278875,1.40077140344381,6.67081038787933,4.00666446424715,-3.40823737318844,-2.2730106173295,3.38942027073634,10.655417473521,6.30396431751265,-0.10943624687863,0.612194895809722,-2.35661321154981,-1.83480854059299,-4.81617735940107,-2.49000793387151,8.50189690552168,7.15334448986013,9.85915462193255,-4.31087818165328,-1.49267741777315,3.03727652439191,10.7608683503237,0.272336546679327,4.07802463446419,2.89189820261761,2.6233915237341,3.17327021348123,3.54610896858738,0.365256666284068,0.6546853346251,-11.4794291171066
Sierra Leone,SLE,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,322009471.56704,327834680.557103,342721579.817636,348546952.134368,371848114.747956,359379856.248057,375479849.80806,348795303.000385,329860091.944037,408690163.476065,434410373.764149,419549425.077086,465381089.98454,575230234.387058,648590642.939888,679335901.117451,594895672.333848,691777758.395115,960728338.93643,1109374722.08294,1100685844.92284,1114830471.91787,1295361885.92419,995104305.347075,1087471861.98928,856890498.625834,490181456.62441,701307602.28443,1055083945.37738,932974411.917142,649644826.800447,779981458.921489,679997997.597117,768812334.801762,911915970.683484,870758739.40678,941742152.709895,850218033.622007,672375927.347148,669384768.87263,635874002.198748,1090467712.30773,1253340519.53311,1385810072.19217,1448536630.88143,1650494366.99875,1885112201.85278,2158496872.85796,2505458705.03338,2453899846.88317,2578026297.15912,2942546781.04548,3801862611.36414,4920343194.99339,5015157815.73406,4218723875.1379,3674794530.18956,3739577973.23943,4085114794.22324,4121733705.29165,3865018882.89755
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,138.938639928686,139.363569743324,143.4726482737,143.620306755701,150.748970879357,143.280492367138,147.15582102386,134.317456729551,124.75745824962,151.740796376573,158.261487259653,149.907234638136,163.013286782826,197.446522637728,218.079268532849,223.674863513011,191.741323741529,218.191800605492,296.444144879811,334.803897166003,324.830395132127,321.822778852153,365.904485194525,274.90177928366,293.315724581217,225.183191310296,125.152126511172,173.670345976015,253.831209992257,219.294602270747,150.388997452047,179.361210312569,156.403103874074,177.59726281034,211.592232244682,202.316042811522,218.366890204629,196.115381680372,153.458491996581,150.006424578628,138.698722497148,229.37565952613,252.396006970341,266.446905426105,266.569371315474,292.349066330563,323.389018440273,360.371660481482,408.481008463935,391.200942951228,401.834876099443,448.337662148696,566.378235059355,716.835826906915,714.699795733977,588.228862794816,501.415165523953,499.380974567747,533.991533265984,527.534174544671,484.521267483585
Sierra Leone,SLE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,0.305865180761316,2.9484492546096,0.102894071013381,4.9635583148827,5.404450024215,-0.0279888559229278,-1.70564853876873,0.198196667735303,6.53762576321601,6.58072044571259,1.47562070916021,-1.0838999021142,0.203972515646342,1.38543001564469,-0.44148996867672,-2.54880818124683,-2.09619226531788,0.183743464098157,2.21933943762693,2.52329759400334,0.635603805069024,2.53079843488027,-4.25797907461487,1.63189892077644,-7.74470684747615,-1.64286016020174,4.0057169119865,-9.72861956593515,-1.58551189780387,1.78700667664845,1.67175809447807,-18.9954743355204,1.81391289757475,-1.51090278990881,-7.87519675876925,1.54838658100249,-6.36850699253657,0.712010699716473,-3.75611908294337,3.81003233493691,-9.68456354593671,21.0278860905552,4.36763959023388,2.02876511042942,0.587581535025876,0.94104084716102,5.16437663751863,2.92454567394411,0.899229402758749,2.99999325601492,3.92410427246401,12.6190954950772,18.0533111170996,2.27439413134707,-22.3120965034419,3.78444419301765,1.99040587713274,1.25933981423016,3.39665035803863,-4.17122992037365
Singapore,SGP,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,704756304.717104,764634783.744937,826244609.95688,917614007.578727,894159153.273226,974650463.870378,1096432771.46217,1238043904.35123,1425715405.72325,1659904612.57023,1920586698.02692,2263785443.61688,2721440980.75851,3696213333.33333,5221534955.64418,5633673929.99302,6327077974.10703,6618585073.66035,7517176354.84135,9296921723.83465,11896256782.8566,14175228843.6391,16084252378.473,17784112149.5327,19749361097.965,19156532745.7691,18586746056.9974,20919215578.2125,25371462488.1292,30465364738.6206,36144336768.7023,45466164978.2923,52130263965.6231,60603478153.2368,73690847191.3055,87810991957.1046,96295886524.8227,100124191810.345,85728310229.4455,86284660766.9617,96074477958.2367,89794943349.8912,92537752708.5893,97645448283.7791,115035498757.543,127807618360.971,148630373214.173,180941941477.009,193611986712.842,194152286008.938,239809387605.427,279351168707.267,295087220933.024,307576360584.992,314851156183.411,308004146057.608,318763807455.664,343337750742.27,375981539145.907,374386306993.109,339998477929.985
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,428.058980027396,449.151071278746,472.085824452565,511.205575252773,485.533858206574,516.53530333901,566.807677554886,626.033527685697,708.606066462846,812.682796852012,925.80391294265,1071.41154035538,1264.37510720987,1685.45979632163,2341.70551423633,2489.91157517591,2758.94038028476,2846.33598832854,3193.90565722355,3900.53355310873,4928.13911785754,5596.58597723068,6077.63424070932,6633.23667366491,7228.31758410647,7001.7667477117,6799.93036332671,7539.02930212443,8914.44122574729,10394.5389962406,11861.7561591366,14502.3799938606,16135.9136525986,18290.0282372282,21553.0308996263,24914.411255678,26233.6288964795,26375.9719503189,21829.2998697666,21796.0844360572,23852.3270285975,21700.0200458315,22159.6888632741,23730.1524496489,27608.5373712744,29961.2632774569,33769.1541633501,39432.9383493761,40007.469261214,38927.2068817715,47236.9602345421,53890.4287270504,55546.4885386921,56967.4257940383,57562.5307937678,55646.6187469505,56848.1753918367,61176.4563611565,66679.0464899752,65640.7079484985,59797.7521801188
Singapore,SGP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,4.57975324961446,4.61662015892499,7.29420358135005,-5.55521420233251,5.24573054724749,7.47406946603846,10.0510075698798,11.5862006889245,12.1334997353112,12.1842770768477,10.3711116367777,11.2360282070423,8.55498299136175,4.366268876471,2.4743073824602,5.99893443849071,5.38222860567083,6.48135918921244,8.17986253970506,8.72445502579706,5.61448362731115,2.50348390577184,7.15386824550765,6.75528250074055,-0.758552579094413,1.43867380822991,9.14402238195795,8.47565570457395,6.97164527127072,5.63199189257384,3.69548431100075,3.48360569768104,8.67835071592236,7.66705662217484,3.99331093552237,3.19097431844739,4.74351175499068,-5.46220376964214,4.88248364255357,7.16680436787414,-3.70186823680343,2.97055810099161,6.08861445065969,8.4533120842255,4.86497387742311,5.64677092835883,4.57357473888362,-3.41097740507196,-2.85353549784605,12.5143074037657,4.14378171921068,1.92994077483843,3.15333088834721,2.59715383966,1.77390780774796,1.99706567047267,4.42782016185458,3.01247744349737,0.192150836011294,-5.09547062891869
Sint Maarten (Dutch part),SXM,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,936089385.47486,985865921.787709,1022905027.93296,1245251396.64804,1253072625.69832,1263687150.83799,1191620111.73184,1185474860.3352,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27997.2898302635,28460.3326151186,27942.8805401415,33043.6883812669,32274.8905524359,31616.6816992667,29369.0568278169,29160.1038110689,..,..
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.75150914111006,6.54277559581442,-2.13646282025343,-4.13677564787119,-1.32537772499819,-2.54799742433998,-2.37652931021542,-7.20461872134864,-6.78379495252608,..,..
Slovak Republic,SVK,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12747380650.0762,14272201755.4704,15495514296.8042,16520676973.5301,20162936291.375,25840146405.2288,27925036755.3866,27706028095.6157,29856000671.216,30453383763.0514,29169953012.7142,30752150335.5705,35130340673.8189,46816589164.7856,57332015147.7527,62785305310.2848,70708098105.6329,86454081576.7862,100469509301.304,89046289247.0131,90310718349.0156,99122802874.1718,94534730680.6023,98848641554.6311,101189715749.374,88467555243.7256,89655253976.4258,95209466459.44,105474651206.555,105119160234.117,104574146248.364
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2405.53516040785,2691.19565226261,2920.91754234186,3102.29685877712,3771.35951578288,4819.12555470987,5196.94037965932,5146.67107827084,5538.61646477184,5643.6751092567,5413.15062068807,5717.21708969017,6533.55321303732,8712.69879312059,10671.8218610632,11685.7548224391,13159.7594413964,16085.611523338,18677.2927109318,16531.6705140706,16750.7974416083,18361.5694760083,17481.8954435252,18260.0157710019,18674.3440568625,16310.9884090005,16508.6703604932,17504.2113407628,19364.6201036458,19273.2539541229,19156.8896116995
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.51309083793414,5.78784557594751,5.53421657807806,6.39444702950256,5.73044812104027,3.93660137701615,-0.207807333997295,1.30357668451187,3.44292284334196,4.54744275626003,5.5685460949755,5.30031876433968,6.61300488930185,8.48819014145039,10.7996945361598,5.48438911015839,-5.58143674782097,5.77263929556602,2.71469606587156,1.72347794273338,0.558418887120112,2.54202909994943,4.71533732219018,2.00114073240447,2.8298261526744,3.50665885743726,2.37295501025019,-4.83598203353669
Slovenia,SVN,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21352224019.4096,21507232648.7252,20763101740.6963,22146231967.6861,22711384311.1404,20289627636.6767,20876309970.385,23489890274.3142,29634713641.0968,34414784504.2352,36206395970.6504,39481045038.2637,48006372844.2376,55552509154.8264,50368056404.5568,48161250405.2468,51516366654.8197,46580457470.2769,48401896808.3064,49930685013.4603,43090173394.6913,44736333522.4522,48469082710.3089,54137142149.4799,54178877605.9999,53589609580.7099
